merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_bni_acquiring,produk_bni,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,is_hub,customer_density,log_omzet,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_rating,has_website,has_social_media,in_graph,priority_score,priority_rank,priority_category,predicted_priority,priority_probability
M0099,Kafe Prima Utama,F&B,restaurant,retailer,Bandung,Buah Batu,Ya,QRIS,89587739.0,4.0,0.245491,0.0017420064893117,0.0064715654952076,10,26.0,0.5,0.06137275,26.0,0,5.2,18.31072903822589,3.0,11.0,0.0,3.0,0,1,0,True,0.3378178985050968,275,Rendah,0,0.3378178985050968
M0097,Rumah Makan Langgeng,F&B,restaurant,retailer,Jakarta,Kelapa Gading,Ya,QRIS,23202778.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,16.95978261394571,11.0,16.0,3.9,2.0,1,0,0,False,0.0,628,Tidak Teranalisis,0,0.0
M0095,Distribusi Boga Berkah,F&B,warung,supplier,Bekasi,Grand Galaxy,Ya,QRIS,592610383.0,7.0,0.480119,0.0032252900134721,0.0129226837060702,5,19.0,0.7142857142857143,0.0685884285714285,26.0,1,3.25,20.20004771573118,11.0,38.0,0.0,2.0,0,1,0,True,0.6346052592353267,30,Tinggi,1,0.6346052592353267
M0599,Anugerah Otomotif Distribusi,Automotive,sparepart,supplier,Tangerang,Cipondoh,Ya,QRIS,671958220.0,2.0,0.10897,0.0010933191857254,0.002049840255591,5,19.0,0.5,0.054485,32.0,0,10.666666666666666,20.325706725423768,13.0,22.0,4.5,3.0,1,1,0,True,0.20632362319459346,528,Rendah,0,0.20632362319459346
M0130,UD Makmur Distribusi Indonesia,F&B,cafe,supplier,Depok,Cinere,Ya,QRIS,47837250.0,4.0,0.232908,0.0015111639147637,0.0046722044728434,7,67.0,0.25,0.058227,22.0,0,4.4,17.683315203581042,17.0,14.0,3.4,3.0,1,1,1,True,0.2547760951720983,456,Rendah,0,0.2547760951720983
M0129,Rumah Makan Berkah,F&B,restaurant,retailer,Bekasi,Kemang Pratama,Ya,QRIS + EDC,31891304.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.277843960068058,14.0,17.0,3.8,3.0,1,0,0,False,0.0,628,Tidak Teranalisis,0,0.0
M0124,Berseri Rasa Distribusi,F&B,warung,supplier,Jakarta,Kemang,Ya,QRIS + EDC,465057342.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,19.95767127422813,23.0,23.0,4.2,4.0,1,0,0,False,0.0,628,Tidak Teranalisis,0,0.0
M0123,Kafe Berseri Utama,F&B,warung,retailer,Bogor,Bogor Tengah,Ya,QRIS,27036444.0,2.0,0.1176919999999999,0.001224428161934,0.0031642172523961,12,58.0,0.0,0.0588459999999999,23.0,0,7.666666666666667,17.11269632860236,14.0,16.0,3.6,1.0,1,0,1,True,0.09343146692714392,567,Rendah,0,0.09343146692714392
M0120,Prima Boga Distribusi,F&B,cafe,supplier,Tangerang,Gading Serpong,Ya,QRIS + EDC,107001223.0,3.0,0.154295,0.0012796216188649,0.004820447284345,1,29.0,0.6666666666666666,0.0514316666666666,19.0,0,4.75,18.48835083161309,15.0,18.0,3.5,3.0,1,1,0,True,0.2971400686698717,375,Rendah,0,0.2971400686698717
M0148,Warung Bu Ningsih,F&B,restaurant,retailer,Bandung,Setiabudhi,Ya,QRIS,25531556.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.05542577443206,11.0,11.0,3.7,1.0,1,1,0,False,0.0,628,Tidak Teranalisis,0,0.0
M0115,Gemilang Boga House,F&B,bakery,retailer,Bandung,Buah Batu,Ya,QRIS,46882006.0,1.0,0.087719,0.0007948803568275,0.0,4,30.0,1.0,0.087719,16.0,0,8.0,17.663144513750094,13.0,22.0,0.0,2.0,0,1,1,True,0.2806445436840301,391,Rendah,0,0.2806445436840301
M0113,Kedai Berkah Mulia,F&B,catering,retailer,Bandung,Cihampelas,Ya,QRIS + EDC,20039726.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,16.813227211333658,18.0,11.0,0.0,2.0,0,0,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0112,Kedai Sejahtera Abadi,F&B,bakery,retailer,Bekasi,Kemang Pratama,Ya,QRIS,52206927.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.77072576435282,11.0,17.0,0.0,2.0,0,0,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0111,Kedai Tunas Mandiri,F&B,cafe,retailer,Depok,Cimanggis,Ya,QRIS + EDC,44132875.0,1.0,0.052632,0.0007002608418504,0.0,12,58.0,1.0,0.052632,18.0,0,9.0,17.602715550207616,4.0,15.0,3.5,1.0,1,0,1,True,0.2638473736594841,419,Rendah,0,0.2638473736594841
M0109,Arunika Kuliner Distribusi,F&B,bakery,supplier,Bandung,Braga,Ya,QRIS,468933156.0,3.0,0.16788,0.0012270318172188,0.0016306709265175,18,41.0,0.0,0.05596,31.0,0,7.75,19.96597079386521,12.0,22.0,3.7,4.0,1,0,1,True,0.13039850071174217,564,Rendah,0,0.13039850071174217
M0108,Kafe Anugerah Cemerlang,F&B,cafe,retailer,Bogor,Bogor Tengah,Ya,QRIS + EDC,75652420.0,3.0,0.190044,0.0012766877286113,0.0007514376996805,3,76.0,0.6666666666666666,0.063348,22.0,0,5.5,18.14166000033032,11.0,16.0,3.6,3.0,1,0,1,True,0.306930025897194,363,Rendah,0,0.306930025897194
M0106,Agen Bahan Kue Bang Fajar,F&B,restaurant,supplier,Bandung,Buah Batu,Ya,QRIS,442601130.0,7.0,0.444314,0.0031077403451569,0.0218581469648562,13,28.0,0.5714285714285714,0.0634734285714285,27.0,1,3.375,19.90817954093268,12.0,14.0,3.9,4.0,1,0,1,True,0.5802022169512243,46,Tinggi,1,0.5802022169512243
M0137,UD Bintang Sajian Indonesia,F&B,restaurant,retailer,Bandung,Cihampelas,Ya,QRIS + EDC,365625742.0,4.0,0.230909,0.0016753479283146,0.0063591054313099,9,20.0,0.5,0.05772725,21.0,0,4.2,19.71712080808508,10.0,22.0,4.2,1.0,1,0,0,True,0.3288216809537273,297,Rendah,0,0.3288216809537273
M0136,Sinar Sajian Store,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Ya,QRIS,23519464.0,2.0,0.125803,0.0010918974850696,0.0010325878594249,14,29.0,0.5,0.0629015,19.0,0,6.333333333333333,16.973338934137352,9.0,13.0,3.6,2.0,1,1,0,True,0.2109304181509426,513,Rendah,0,0.2109304181509426
M0135,CV Lentera Distribusi Utama,F&B,restaurant,supplier,Bogor,Tanah Sareal,Ya,QRIS + EDC,426076365.0,6.0,0.352235,0.0031365117627843,0.0176357827476038,0,44.0,0.8333333333333334,0.0587058333333333,29.0,1,4.142857142857143,19.870129151078768,15.0,22.0,3.8,4.0,1,1,1,True,0.5992991873600901,43,Tinggi,1,0.5992991873600901
M0134,PT Kencana Sajian Sentosa,F&B,restaurant,retailer,Jakarta,Cempaka Putih,Ya,QRIS + EDC,2558509478.0,4.0,0.213404,0.0019820577690186,0.0099373801916932,14,29.0,0.75,0.0533509999999999,39.0,0,7.8,21.662690691107777,18.0,51.0,0.0,3.0,0,0,1,True,0.4090353610182649,188,Sedang,0,0.4090353610182649
M0133,Kedai Sentosa Pilihan,F&B,cafe,retailer,Jakarta,Pluit,Ya,QRIS,30027664.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.217629681358634,12.0,24.0,4.0,5.0,1,1,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0163,CV Lentera Kuliner Sejahtera,F&B,cafe,retailer,Depok,Sawangan,Ya,QRIS + EDC,622020221.0,1.0,0.065217,0.0006266843706055,0.0,13,28.0,1.0,0.065217,22.0,0,11.0,20.248483161428997,16.0,36.0,4.0,3.0,1,1,1,True,0.26194524402972147,428,Rendah,0,0.26194524402972147
M0581,Supplier Komputer Mandala,Electronics,service,supplier,Depok,Margonda,Ya,QRIS + EDC,2538012388.0,1.0,0.051282,0.0005360971282027,0.0,7,67.0,0.0,0.051282,44.0,0,22.0,21.65464708762937,9.0,43.0,0.0,3.0,0,0,1,True,0.0013658877825589444,626,Rendah,0,0.0013658877825589444
M0612,Grosir Ban & Oli Nawasena,Automotive,dealer,supplier,Jakarta,Pluit,Ya,QRIS,701177794.0,8.0,0.500435,0.0034270896165665,0.0207284345047923,15,53.0,0.75,0.062554375,34.0,1,3.7777777777777777,20.36827204336789,16.0,21.0,3.9,5.0,1,1,0,True,0.6868260929826203,21,Tinggi,1,0.6868260929826203
M0611,PT Pusaka Motor Retailindo,Automotive,accessories,retailer,Tangerang,Karawaci,Ya,QRIS + EDC,5644606273.0,4.0,0.217752,0.001502410904394,0.0080460063897763,12,58.0,0.25,0.054438,49.0,0,9.8,22.453966284374182,13.0,74.0,4.3,4.0,1,1,0,True,0.24988852773503414,468,Rendah,0,0.24988852773503414
M0610,Buana Mobilitas House,Automotive,accessories,retailer,Bekasi,Harapan Indah,Ya,QRIS + EDC,506459977.0,9.0,0.510259,0.0034005470518202,0.031064536741214,17,39.0,0.6666666666666666,0.0566954444444444,34.0,1,3.4,20.042955861749185,20.0,33.0,0.0,5.0,0,0,0,True,0.6895128491606786,20,Tinggi,1,0.6895128491606786
M0609,UD Mandala Garage Internasional,Automotive,accessories,retailer,Depok,Cimanggis,Ya,QRIS,429750759.0,5.0,0.331054,0.0021159455329145,0.0057099041533546,7,67.0,0.2,0.0662108,24.0,0,4.0,19.87871597069571,5.0,13.0,3.5,3.0,1,1,1,True,0.3370646818214787,277,Rendah,0,0.3370646818214787
M0604,Anugerah Auto House,Automotive,bengkel,retailer,Bandung,Braga,Ya,QRIS + EDC,4100000000.0,6.0,0.35272,0.0024787987921506,0.0151667731629392,10,26.0,0.8333333333333334,0.0587866666666666,55.0,1,7.857142857142857,22.134252810900577,16.0,28.0,4.1,5.0,1,0,0,True,0.5509424621152983,61,Tinggi,1,0.5509424621152983
M0603,Auto Service Sentosa,Automotive,bengkel,retailer,Bandung,Buah Batu,Ya,QRIS + EDC,1069226751.0,6.0,0.391467,0.0024059715408806,0.0185507987220447,4,30.0,0.5,0.0652445,43.0,1,6.142857142857143,20.79020156249216,19.0,60.0,3.9,5.0,1,0,1,True,0.4730850734312906,124,Sedang,0,0.4730850734312906
M0602,PT Cakrawala Distribusi Persada,Automotive,dealer,supplier,Depok,Cinere,Ya,QRIS + EDC,8431819811.0,4.0,0.251817,0.0016325009703902,0.0033840255591054,7,67.0,0.5,0.06295425,47.0,0,9.4,22.85527845897249,19.0,64.0,0.0,5.0,0,0,1,True,0.3315148424290658,292,Rendah,0,0.3315148424290658
M0600,PT Langgeng Sparepart Persada,Automotive,dealer,retailer,Jakarta,Kemang,Ya,QRIS + EDC,2078794745.0,5.0,0.313191,0.00235640090352,0.0107143769968051,15,53.0,0.6,0.0626382,49.0,0,8.166666666666666,21.4550541136757,11.0,41.0,0.0,2.0,0,0,1,True,0.449793284758687,151,Sedang,0,0.449793284758687
M0593,Berseri Komputer Distribusi,Electronics,service,supplier,Depok,Sawangan,Ya,QRIS,470394606.0,1.0,0.050847,0.0006365931700929,0.0,13,28.0,1.0,0.050847,24.0,0,12.0,19.969082489772088,12.0,21.0,4.1,3.0,1,1,0,True,0.2586535961458991,441,Rendah,0,0.2586535961458991
M0592,Toko Elektronik Nusantara,Electronics,service,retailer,Bekasi,Summarecon,Ya,QRIS + EDC,58885904.0,1.0,0.071429,0.0007114148026761,0.0,17,39.0,0.0,0.071429,16.0,0,8.0,17.891112316079145,11.0,18.0,4.1,2.0,1,0,0,True,0.019931089226869304,589,Rendah,0,0.019931089226869304
M0591,PT Prima Distribusi Sentosa,Electronics,accessories,supplier,Jakarta,Tebet,Ya,QRIS + EDC,9000000000.0,4.0,0.251898,0.0018175203926789,0.0054031948881789,18,41.0,0.5,0.0629745,67.0,0,13.4,22.920490414393743,20.0,58.0,3.7,6.0,1,1,0,True,0.34517880001486234,260,Rendah,0,0.34517880001486234
M0590,Pusat Komponen Selaras Pilihan,Electronics,gadget,supplier,Tangerang,Gading Serpong,Ya,QRIS + EDC,862727437.0,8.0,0.444093,0.003018488923737,0.0183974440894568,12,58.0,0.75,0.055511625,35.0,1,3.888888888888889,20.575609368339933,17.0,33.0,3.9,5.0,1,1,1,True,0.6409300756877568,27,Tinggi,1,0.6409300756877568
M0589,UD Buana Elektronik Mandiri,Electronics,gadget,retailer,Depok,Sawangan,Ya,QRIS + EDC,2872368775.0,3.0,0.166735,0.0012139850025475,0.0019424920127795,0,44.0,0.6666666666666666,0.0555783333333333,45.0,0,11.25,21.778402883789035,17.0,27.0,0.0,4.0,0,0,0,True,0.29578275010105537,378,Rendah,0,0.29578275010105537
M0588,Tunas Komputer Market,Electronics,accessories,retailer,Bekasi,Grand Galaxy,Ya,QRIS,1197327101.0,7.0,0.424143,0.0026602045506094,0.0204472843450479,8,46.0,0.8571428571428571,0.0605918571428571,42.0,1,5.25,20.903357494361728,15.0,40.0,4.2,4.0,1,0,0,True,0.6129885165184521,33,Tinggi,1,0.6129885165184521
M0587,PT Nusantara Teknologi Niaga Raya,Electronics,service,retailer,Jakarta,Kelapa Gading,Ya,QRIS + EDC,3400121821.0,2.0,0.123746,0.001035171968394,0.0014210862619808,12,58.0,1.0,0.061873,46.0,0,15.333333333333334,21.94707709792665,11.0,20.0,3.5,3.0,1,1,0,True,0.3311723446057084,293,Rendah,0,0.3311723446057084
M0586,Adikara Teknologi Store,Electronics,computer,retailer,Bandung,Setiabudhi,Ya,QRIS + EDC,26528807.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.093741794836905,8.0,22.0,3.1,1.0,1,0,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0585,CV Kencana Elektronik Nusantara,Electronics,service,retailer,Depok,Sawangan,Ya,QRIS + EDC,727746220.0,1.0,0.065789,0.0006144370425009,0.0,7,67.0,0.0,0.065789,38.0,0,19.0,20.405462947859245,12.0,25.0,3.8,3.0,1,0,1,True,0.011202366338482483,607,Rendah,0,0.011202366338482483
M0584,Gadget Corner Gemilang,Electronics,service,retailer,Jakarta,Kemang,Ya,QRIS + EDC,672948527.0,4.0,0.231791,0.0016357199380231,0.0107246006389776,5,19.0,0.5,0.05794775,33.0,0,6.6,20.3271794032577,23.0,47.0,3.8,5.0,1,1,1,True,0.32614682621589597,307,Rendah,0,0.32614682621589597
M0583,PT Mandala Distribusi Indonesia,Electronics,accessories,supplier,Jakarta,Pluit,Ya,QRIS + EDC,3464133565.0,3.0,0.171062,0.001288966525894,0.0040843450479233,17,39.0,0.3333333333333333,0.0570206666666666,51.0,0,12.75,21.965728385217336,18.0,49.0,0.0,3.0,0,0,0,True,0.219188867206574,497,Rendah,0,0.219188867206574
M0582,Komputer Anugerah Maju,Electronics,accessories,retailer,Bandung,Buah Batu,Ya,QRIS + EDC,891086276.0,3.0,0.152571,0.0014036753540843,0.0064460063897763,13,28.0,0.6666666666666666,0.050857,38.0,0,9.5,20.607951812397037,18.0,37.0,3.6,3.0,1,1,1,True,0.3058038651322218,366,Rendah,0,0.3058038651322218
M0146,Kedai Langgeng Mulia,F&B,warung,retailer,Tangerang,Karawaci,Ya,QRIS + EDC,555186692.0,2.0,0.139291,0.0009913118584763,0.0008485623003194,6,16.0,0.5,0.0696455,25.0,0,8.333333333333334,20.134814998930157,20.0,16.0,0.0,4.0,0,1,0,True,0.20728968504816722,524,Rendah,0,0.20728968504816722
M0144,Kafe Bintang Jaya,F&B,cafe,retailer,Bekasi,Summarecon,Ya,QRIS,40305692.0,3.0,0.214776,0.0017035740873997,0.0023667731629392,0,44.0,0.3333333333333333,0.071592,15.0,0,3.75,17.512003282448564,4.0,7.0,3.7,2.0,1,0,1,True,0.2619931432834287,427,Rendah,0,0.2619931432834287
M0143,Dapur Kang Asep,F&B,warung,retailer,Bogor,Tanah Sareal,Ya,QRIS + EDC,290766572.0,3.0,0.175428,0.0013871348247704,0.0068805111821086,14,29.0,0.3333333333333333,0.058476,23.0,0,5.75,19.488031348598405,15.0,22.0,3.7,4.0,1,1,0,True,0.2276487702029916,485,Rendah,0,0.2276487702029916
M0138,Rumah Makan Arunika,F&B,bakery,retailer,Tangerang,Karawaci,Ya,QRIS,29242239.0,1.0,0.058824,0.0006145159210731,0.0,15,53.0,1.0,0.058824,19.0,0,9.5,17.191124797298798,16.0,19.0,0.0,5.0,0,1,0,True,0.25925865416898064,439,Rendah,0,0.25925865416898064
M0172,Grosir Bahan Pangan Sinar,F&B,bakery,supplier,Tangerang,Gading Serpong,Ya,QRIS,27114857.0,1.0,0.068182,0.0006201903423316,0.0,7,67.0,1.0,0.068182,20.0,0,10.0,17.11559240128987,12.0,10.0,4.0,2.0,1,1,1,True,0.26229636007136636,425,Rendah,0,0.26229636007136636
M0169,Rumah Makan Kencana,F&B,cafe,retailer,Bogor,Cibinong,Ya,QRIS,20847332.0,1.0,0.050847,0.0005224382915931,0.0,3,76.0,1.0,0.050847,14.0,0,7.0,16.852736584358368,18.0,17.0,3.6,5.0,1,0,1,True,0.2502370782554175,467,Rendah,0,0.2502370782554175
M0167,Distribusi Boga Langgeng,F&B,catering,supplier,Bekasi,Kemang Pratama,Ya,QRIS,73259098.0,1.0,0.053571,0.0006528442073356,0.0,15,53.0,1.0,0.053571,16.0,0,8.0,18.10951301657701,12.0,21.0,4.1,2.0,1,1,0,True,0.2606142249581938,435,Rendah,0,0.2606142249581938
M0166,UD Arunika Rasa Internasional,F&B,cafe,retailer,Bandung,Setiabudhi,Ya,QRIS,413590302.0,2.0,0.131429,0.0010385317035422,0.0024127795527156,12,58.0,0.5,0.0657145,22.0,0,7.333333333333333,19.84038643552581,18.0,65.0,3.8,5.0,1,1,1,True,0.20857055281623518,521,Rendah,0,0.20857055281623518
M0196,CV Sembada Boga Utama,F&B,catering,retailer,Tangerang,Alam Sutera,Ya,QRIS,482073975.0,3.0,0.190572,0.0013160901220003,0.0013801916932907,12,58.0,0.6666666666666666,0.063524,25.0,0,6.25,19.99360813741688,12.0,16.0,4.1,3.0,1,0,1,True,0.30998291153500435,354,Rendah,0,0.30998291153500435
M0161,Agen Bahan Kue Kang Dedi,F&B,bakery,supplier,Jakarta,Kemang,Ya,QRIS,106064007.0,1.0,0.06383,0.0006284187320982,0.0,7,67.0,0.0,0.06383,21.0,0,10.5,18.479553318889465,16.0,22.0,0.0,1.0,0,0,0,True,0.011684890520013607,604,Rendah,0,0.011684890520013607
M0159,Gemilang Sajian Distribusi,F&B,warung,supplier,Tangerang,Cipondoh,Ya,QRIS,304861126.0,5.0,0.2825539999999999,0.0019748663609346,0.0092677316293929,0,44.0,0.6,0.0565107999999999,26.0,0,4.333333333333333,19.535366909569987,15.0,33.0,3.6,4.0,1,1,1,True,0.41308774515261304,182,Sedang,0,0.41308774515261304
M0157,Grosir Bahan Pangan Sembada,F&B,cafe,supplier,Jakarta,Cempaka Putih,Ya,QRIS,34401580.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.353613080589856,25.0,22.0,3.6,6.0,1,1,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0154,Warung Pak Surya,F&B,cafe,retailer,Bandung,Buah Batu,Ya,QRIS,101429599.0,3.0,0.188683,0.0013034864273431,0.0009252396166134,4,30.0,1.0,0.0628943333333333,21.0,0,5.25,18.43487551973797,12.0,35.0,0.0,3.0,0,1,0,True,0.3918582501627412,209,Sedang,0,0.3918582501627412
M0153,Nusantara Sajian Distribusi,F&B,bakery,supplier,Bogor,Dramaga,Ya,QRIS + EDC,485608480.0,2.0,0.119762,0.0009431371249896,0.0012984025559105,3,76.0,0.5,0.059881,26.0,0,8.666666666666666,20.000913262548814,17.0,18.0,3.8,4.0,1,0,0,True,0.1982715778967174,541,Rendah,0,0.1982715778967174
M0152,Kedai Nusantara Bersama,F&B,restaurant,retailer,Depok,Margonda,Ya,QRIS,23481574.0,1.0,0.068182,0.0006926579551726,0.0,14,29.0,0.0,0.068182,17.0,0,8.5,16.971726629039082,8.0,14.0,3.8,2.0,1,1,0,True,0.01763932016183534,592,Rendah,0,0.01763932016183534
M0149,Rumah Makan Buana,F&B,catering,retailer,Bekasi,Kemang Pratama,Ya,QRIS,29053523.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.184650341994463,6.0,14.0,4.1,3.0,1,0,0,False,0.0,628,Tidak Teranalisis,0,0.0
M0179,Grosir Bahan Pangan Sejahtera,F&B,bakery,supplier,Bogor,Bogor Tengah,Ya,QRIS,826890704.0,1.0,0.053571,0.0006438365167245,0.0,0,44.0,1.0,0.053571,30.0,0,15.0,20.533183085850403,9.0,22.0,3.5,3.0,1,0,1,True,0.25995009750103587,438,Rendah,0,0.25995009750103587
M0595,Servis Elektronik Bang Arif,Electronics,computer,retailer,Bandung,Dago,Ya,QRIS + EDC,20608548.0,1.0,0.054545,0.0005804006345781,0.0,10,26.0,1.0,0.054545,14.0,0,7.0,16.841216547671127,7.0,10.0,3.7,2.0,1,0,1,True,0.2555456633160919,452,Rendah,0,0.2555456633160919
M0594,Toko Elektronik Karya,Electronics,computer,retailer,Bekasi,Summarecon,Ya,QRIS,94555458.0,1.0,0.061224,0.0007016368120051,0.0,0,44.0,1.0,0.061224,23.0,0,11.5,18.36469708804932,9.0,15.0,3.9,2.0,1,0,0,True,0.26635375325674726,412,Rendah,0,0.26635375325674726
M0211,CV Mitra Busana Utama,Fashion,footwear,retailer,Tangerang,Cipondoh,Ya,QRIS + EDC,3713328309.0,3.0,0.169804,0.0012769368418126,0.0056127795527156,3,76.0,1.0,0.0566013333333333,45.0,0,11.25,22.03519442999376,27.0,55.0,3.8,7.0,1,0,0,True,0.38461647945918637,222,Sedang,0,0.38461647945918637
M0210,Bakery Mahardika Mandiri,F&B,restaurant,retailer,Depok,Cimanggis,Ya,QRIS,106384711.0,5.0,0.277115,0.0017906216100827,0.0129993610223642,7,67.0,0.4,0.055423,25.0,0,4.166666666666667,18.482572440337727,17.0,22.0,0.0,4.0,0,0,1,True,0.347981180373138,255,Rendah,0,0.347981180373138
M0579,Grosir Elektronik Cakrawala,Electronics,service,supplier,Depok,Cinere,Ya,QRIS + EDC,624069658.0,9.0,0.572271,0.0034327934976596,0.0152281150159744,7,67.0,0.6666666666666666,0.0635856666666666,30.0,1,3.0,20.25177255311602,12.0,32.0,3.8,5.0,1,0,0,True,0.7092477205242884,15,Tinggi,1,0.7092477205242884
M0578,Sentra Gadget Mitra,Electronics,service,retailer,Bogor,Bogor Tengah,Ya,QRIS,37571169.0,3.0,0.2239249999999999,0.0014420843624767,0.0014926517571884,3,76.0,1.0,0.0746416666666666,13.0,0,3.25,17.441747558933766,6.0,7.0,0.0,1.0,0,0,1,True,0.4119412874146655,184,Sedang,0,0.4119412874146655
M0577,UD Mitra Distribusi Mandiri,Electronics,gadget,supplier,Bekasi,Jababeka,Ya,QRIS + EDC,548587760.0,3.0,0.199404,0.0014798738546668,0.0018607028753993,1,29.0,0.6666666666666666,0.066468,29.0,0,7.25,20.122857826703783,13.0,27.0,4.3,1.0,1,0,1,True,0.32453061972472425,313,Rendah,0,0.32453061972472425
M0573,Digital Store Sahabat,Electronics,computer,retailer,Bekasi,Harapan Indah,Ya,QRIS + EDC,326854217.0,7.0,0.420417,0.0028541302349711,0.0174415335463258,8,46.0,0.4285714285714285,0.0600595714285714,32.0,1,4.0,19.60502481294204,8.0,22.0,3.7,1.0,1,1,1,True,0.5191006736165364,82,Tinggi,1,0.5191006736165364
M0572,Servis Elektronik Pak Joko,Electronics,accessories,retailer,Jakarta,Pluit,Ya,QRIS,68294889.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,18.039345504758195,13.0,26.0,4.2,4.0,1,0,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0571,Toko Elektronik Cakrawala,Electronics,accessories,retailer,Bandung,Braga,Ya,QRIS,57053085.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.859492725710354,5.0,10.0,0.0,1.0,0,0,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0570,Distributor Gadget Mandala,Electronics,gadget,supplier,Jakarta,Cempaka Putih,Ya,QRIS + EDC,950016728.0,3.0,0.182578,0.0014290087099485,0.0037776357827476,15,53.0,0.6666666666666666,0.0608593333333333,31.0,0,7.75,20.671990151877495,12.0,16.0,3.8,3.0,1,0,0,True,0.31607073054352286,339,Rendah,0,0.31607073054352286
M0568,Komputer Sembada Maju,Electronics,computer,retailer,Tangerang,Karawaci,Ya,QRIS,38047417.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.454343781888035,5.0,16.0,0.0,2.0,0,0,0,False,0.0,628,Tidak Teranalisis,0,0.0
M0567,Komputer Mentari Cemerlang,Electronics,accessories,retailer,Tangerang,Alam Sutera,Ya,QRIS,135866629.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,18.727184300772272,10.0,17.0,3.5,1.0,1,0,0,False,0.0,628,Tidak Teranalisis,0,0.0
M0177,UD Sejahtera Horeka Internasional,F&B,restaurant,retailer,Bandung,Buah Batu,Ya,QRIS,73399055.0,3.0,0.201211,0.0014960901368919,0.00214696485623,18,41.0,0.6666666666666666,0.0670703333333333,16.0,0,4.0,18.11142163246662,17.0,33.0,3.6,3.0,1,1,1,True,0.32623201458683515,306,Rendah,0,0.32623201458683515
M0176,Anugerah Horeka Market,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Ya,QRIS,633757936.0,2.0,0.130419,0.0010465380868641,0.0005827476038338,1,29.0,1.0,0.0652095,34.0,0,11.333333333333334,20.26717763665712,18.0,19.0,4.0,3.0,1,1,1,True,0.3338781524267828,285,Rendah,0,0.3338781524267828
M0175,Adikara Rasa House,F&B,restaurant,retailer,Depok,Cimanggis,Ya,QRIS,454162374.0,6.0,0.348297,0.0024325075732054,0.0159795527156549,0,44.0,0.5,0.0580495,38.0,1,5.428571428571429,19.933965346247632,7.0,23.0,3.6,3.0,1,0,0,True,0.4629581132652486,134,Sedang,0,0.4629581132652486
M0459,CV Anugerah Distribusi Nusantara,Grocery,distributor,supplier,Jakarta,Kelapa Gading,Ya,QRIS + EDC,1038453767.0,3.0,0.193866,0.0018556199953564,0.0036345047923322,14,29.0,1.0,0.064622,39.0,0,9.75,20.7609986822346,18.0,45.0,4.4,6.0,1,0,0,True,0.43401721121853526,166,Sedang,0,0.43401721121853526
M0458,Toko Kelontong Mbak Rani,Grocery,toko_kelontong,retailer,Bekasi,Summarecon,Ya,QRIS + EDC,38002667.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.45316692575233,17.0,19.0,3.8,2.0,1,0,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0457,Toko Sembako Mbak Rani,Grocery,supermarket,retailer,Bogor,Tanah Sareal,Ya,QRIS + EDC,484059382.0,5.0,0.290397,0.0018628138639501,0.0054389776357827,3,76.0,0.6,0.0580794,33.0,0,5.5,19.9977181493036,12.0,24.0,0.0,2.0,0,1,1,True,0.4070215166836565,189,Sedang,0,0.4070215166836565
